minbound,shape,unit
-55500,38,1500
-7500,24,1500
0,24,3000

IX,IY,IZ,value
18,10,13,0.56657
18,10,14,0.524404
18,10,15,0.481512
18,10,16,0.438061
18,10,17,0.394171
18,10,18,0.34993
18,10,19,0.305407
18,10,20,0.260651
18,10,21,0.215704
18,10,22,0.170595
18,10,23,0.12535
18,11,0,0.700419
18,11,1,0.731525
18,11,2,0.757686
18,11,3,0.777151
18,11,4,0.788069
18,11,5,0.789107
18,11,6,0.780126
18,11,7,0.762259
18,11,8,0.737312
18,11,9,0.707089
18,11,10,0.67305
18,11,11,0.636265
18,11,12,0.597485
18,11,13,0.557235
18,11,14,0.515881
18,11,15,0.473683
18,11,16,0.430829
18,11,17,0.387457
18,11,18,0.343669
18,11,19,0.299544
18,11,20,0.255141
18,11,21,0.210506
18,11,22,0.165679
18,11,23,0.120687
18,12,0,0.68535
18,12,1,0.714807
18,12,2,0.739284
18,12,3,0.75727
18,12,4,0.767253
18,12,5,0.768198
18,12,6,0.759999
18,12,7,0.74353
18,12,8,0.720248
18,12,9,0.691694
18,12,10,0.659189
18,12,11,0.623756
18,12,12,0.586147
18,12,13,0.546903
18,12,14,0.506414
18,12,15,0.464962
18,12,16,0.422755
18,12,17,0.379948
18,12,18,0.336655
18,12,19,0.292967
18,12,20,0.248953
18,12,21,0.204666
18,12,22,0.16015
18,12,23,0.115439
18,13,0,0.669337
18,13,1,0.697233
18,13,2,0.720168
18,13,3,0.736844
18,13,4,0.746023
18,13,5,0.746889
18,13,6,0.739359
18,13,7,0.724119
18,13,8,0.702352
18,13,9,0.675368
18,13,10,0.644352
18,13,11,0.610266
18,13,12,0.573845
18,13,13,0.53564
18,13,14,0.496055
18,13,15,0.455391
18,13,16,0.413873
18,13,17,0.37167
18,13,18,0.328912
18,13,19,0.285697
18,13,20,0.242105
18,13,21,0.198196
18,13,22,0.15402
18,13,23,0.109617
18,14,0,0.652512
18,14,1,0.678942
18,14,2,0.700474
18,14,3,0.715991
18,14,4,0.724474
18,14,5,0.725272
18,14,6,0.718319
18,14,7,0.704162
18,14,8,0.683765
18,14,9,0.658245
18,14,10,0.628657
18,14,11,0.595892
18,14,12,0.560662
18,14,13,0.523512
18,14,14,0.484858
18,14,15,0.445014
18,14,16,0.404219
18,14,17,0.362655
18,14,18,0.320464
18,14,19,0.277754
18,14,20,0.234614
18,14,21,0.191112
18,14,22,0.147303
18,14,23,0.103233
18,15,0,0.634986
18,15,1,0.660051
18,15,2,0.680308
18,15,3,0.694798
18,15,4,1
18,15,5,0.703415
18,15,6,0.696963
18,15,7,0.68376
18,15,8,0.664602
18,15,9,0.64044
18,15,10,0.612208
18,15,11,0.580727
18,15,12,0.546673
18,15,13,0.510584
18,15,14,0.472878
18,15,15,0.433876
18,15,16,0.39383
18,15,17,0.352933
18,15,18,0.311337
18,15,19,0.269161
18,15,20,0.2265
18,15,21,0.18343
18,15,22,0.140012
18,15,23,0.0962972
18,16,0,0.616856
18,16,1,0.640654
18,16,2,0.659755
18,16,3,0.673331
18,16,4,1
18,16,5,0.681368
18,16,6,0.675354
18,16,7,0.662996
18,16,8,0.644957
18,16,9,0.622049
18,16,10,0.595097
18,16,11,0.564852
18,16,12,0.531952
18,16,13,0.496918
18,16,14,0.460165
18,16,15,0.422021
18,16,16,0.382743
18,16,17,0.342536
18,16,18,0.301558
18,16,19,0.259939
18,16,20,0.217781
18,16,21,0.175166
18,16,22,0.132162
18,16,23,0.0888234
18,17,0,0.598204
18,17,1,0.62083
18,17,2,0.63888
18,17,3,0.651642
18,17,4,1
18,17,5,0.659167
18,17,6,0.653538
18,17,7,0.641932
18,17,8,0.624905
18,17,9,0.603152
18,17,10,0.577404
18,17,11,0.548342
18,17,12,0.516565
18,17,13,0.482571
18,17,14,0.44677
18,17,15,0.409491
18,17,16,0.370995
18,17,17,0.331494
18,17,18,0.291155
18,17,19,0.250113
18,17,20,0.208478
18,17,21,0.166338
18,17,22,0.123767
18,17,23,0.0808244
18,18,0,0.579099
18,18,1,0.60064
18,18,2,0.617736
18,18,3,0.629769
18,18,4,1
18,18,5,0.63684
18,18,6,0.631552
18,18,7,0.620619
18,18,8,0.604508
18,18,9,0.58382
18,18,10,0.559199
18,18,11,0.531265
18,18,12,0.500573
18,18,13,0.467599
18,18,14,0.432743
18,18,15,0.396329
18,18,16,0.358623
18,18,17,0.31984
18,18,18,0.280153
18,18,19,0.239705
18,18,20,0.19861
18,18,21,0.156964
18,18,22,0.114844
18,18,23,0.0723139
18,19,0,0.559599
18,19,1,0.580139
18,19,2,0.596366
18,19,3,0.607742
18,19,4,1
18,19,5,0.614409
18,19,6,0.609425
18,19,7,0.599095
18,19,8,0.583816
18,19,9,0.564109
18,19,10,0.540543
18,19,11,0.51368
18,19,12,0.484032
18,19,13,0.452054
18,19,14,0.418128
18,19,15,0.382575
18,19,16,0.345661
18,19,17,0.307603
18,19,18,0.268581
18,19,19,0.228739
18,19,20,0.1882
18,19,21,0.147061
18,19,22,0.105407
18,19,23,0.0633056
18,20,0,0.539756
18,20,1,0.55937
18,20,2,0.574803
18,20,3,0.585587
18,20,4,1
18,20,5,1
18,20,6,1
18,20,7,1
18,20,8,1
18,20,9,1
18,20,10,1
18,20,11,1
18,20,12,1
18,20,13,1
18,20,14,1
18,20,15,1
18,20,16,1
18,20,17,1
18,20,18,1
18,20,19,1
18,20,20,1
18,20,21,1
18,20,22,1
18,20,23,1
18,21,0,0.519611
18,21,1,0.538369
18,21,2,0.553076
18,21,3,0.563323
18,21,4,1
18,21,5,1
18,21,6,1
18,21,7,1
18,21,8,1
18,21,9,1
18,21,10,1
18,21,11,1
18,21,12,1
18,21,13,1
18,21,14,1
18,21,15,1
18,21,16,1
18,21,17,1
18,21,18,1
18,21,19,1
18,21,20,1
18,21,21,1
18,21,22,1
18,21,23,1
18,22,0,0.499202
18,22,1,0.517166
18,22,2,0.531207
18,22,3,0.540966
18,22,4,1
18,22,5,1
18,22,6,1
18,22,7,1
18,22,8,1
18,22,9,1
18,22,10,1
18,22,11,1
18,22,12,1
18,22,13,1
18,22,14,1
18,22,15,1
18,22,16,1
18,22,17,1
18,22,18,1
18,22,19,1
18,22,20,1
18,22,21,1
18,22,22,1
18,22,23,1
18,23,0,1
18,23,1,1
18,23,2,1
18,23,3,1
18,23,4,1
18,23,5,1
18,23,6,1
18,23,7,1
18,23,8,1
18,23,9,1
18,23,10,1
18,23,11,1
18,23,12,1
18,23,13,1
18,23,14,1
18,23,15,1
18,23,16,1
18,23,17,1
18,23,18,1
18,23,19,1
18,23,20,1
18,23,21,1
18,23,22,1
18,23,23,1
19,0,0,1
19,0,1,1
19,0,2,1
19,0,3,1
19,0,4,1
19,0,5,1
19,0,6,1
19,0,7,1
19,0,8,1
19,0,9,1
19,0,10,1
19,0,11,1
19,0,12,1
19,0,13,1
19,0,14,1
19,0,15,1
19,0,16,1
19,0,17,1
19,0,18,1
19,0,19,1
19,0,20,1
19,0,21,1
19,0,22,1
19,0,23,1
19,1,0,0.770675
19,1,1,0.813132
19,1,2,0.853175
19,1,3,0.888184
19,1,4,1
19,1,5,1
19,1,6,1
19,1,7,1
19,1,8,1
19,1,9,1
19,1,10,1
19,1,11,1
19,1,12,1
19,1,13,1
19,1,14,1
19,1,15,1
19,1,16,1
19,1,17,1
19,1,18,1
19,1,19,1
19,1,20,1
19,1,21,1
19,1,22,1
19,1,23,1
19,2,0,0.773998
19,2,1,0.817225
19,2,2,0.858422
19,2,3,0.895167
19,2,4,1
19,2,5,1
19,2,6,1
19,2,7,1
19,2,8,1
19,2,9,1
19,2,10,1
19,2,11,1
19,2,12,1
19,2,13,1
19,2,14,1
19,2,15,1
19,2,16,1
19,2,17,1
19,2,18,1
19,2,19,1
19,2,20,1
19,2,21,1
19,2,22,1
19,2,23,1
19,3,0,0.774965
19,3,1,0.818422
19,3,2,0.85997
19,3,3,0.897268
19,3,4,1
19,3,5,1
19,3,6,1
19,3,7,1
19,3,8,1
19,3,9,1
19,3,10,1
19,3,11,1
19,3,12,1
19,3,13,1
19,3,14,1
19,3,15,1
19,3,16,1
19,3,17,1
19,3,18,1
19,3,19,1
19,3,20,1
19,3,21,1
19,3,22,1
19,3,23,1
19,4,0,0.773546
19,4,1,0.816666
19,4,2,0.8577
19,4,3,0.894195
19,4,4,1
19,4,5,1
19,4,6,1
19,4,7,1
19,4,8,1
19,4,9,1
19,4,10,1
19,4,11,1
19,4,12,1
19,4,13,1
19,4,14,1
19,4,15,1
19,4,16,1
19,4,17,1
19,4,18,1
19,4,19,1
19,4,20,1
19,4,21,1
19,4,22,1
19,4,23,1
19,5,0,0.769784
19,5,1,0.812039
19,5,2,0.851787
19,5,3,0.886367
19,5,4,1
19,5,5,1
19,5,6,1
19,5,7,1
19,5,8,1
19,5,9,1
19,5,10,1
19,5,11,1
19,5,12,1
19,5,13,1
19,5,14,1
19,5,15,1
19,5,16,1
19,5,17,1
19,5,18,1
19,5,19,1
19,5,20,1
19,5,21,1
19,5,22,1
19,5,23,1
19,6,0,0.763793
19,6,1,0.804747
19,6,2,0.842642
19,6,3,0.874672
19,6,4,1
19,6,5,0.897427
19,6,6,0.880043
19,6,7,0.84978
19,6,8,0.812783
19,6,9,0.772312
19,6,10,0.729923
19,6,11,0.686394
19,6,12,0.64214
19,6,13,0.597401
19,6,14,0.552321
19,6,15,0.506994
19,6,16,0.461483
19,6,17,0.41583
19,6,18,0.370067
19,6,19,0.324216
19,6,20,0.278293
19,6,21,0.232312
19,6,22,0.186282
19,6,23,0.140211
19,7,0,0.755735
19,7,1,0.795072
19,7,2,0.830786
19,7,3,0.860076
19,7,4,1
19,7,5,0.88003
19,7,6,0.864865
19,7,7,0.837403
19,7,8,0.802714
19,7,9,0.763963
19,7,10,0.722848
19,7,11,0.680281
19,7,12,0.636771
19,7,13,0.592621
19,7,14,0.548017
19,7,15,0.503083
19,7,16,0.4579
19,7,17,0.412526
19,7,18,0.367002
19,7,19,0.321357
19,7,20,0.275616
19,7,21,0.229794
19,7,22,0.183906
19,7,23,0.137962
19,8,0,0.745807
19,8,1,0.783334
19,8,2,0.816747
19,8,3,0.843388
19,8,4,1
19,8,5,0.860927
19,8,6,0.847652
19,8,7,0.822838
19,8,8,0.790548
19,8,9,0.753703
19,8,10,0.71406
19,8,11,0.672634
19,8,12,0.630022
19,8,13,0.586592
19,8,14,0.542576
19,8,15,0.498129
19,8,16,0.453355
19,8,17,0.408329
19,8,18,0.363105
19,8,19,0.317721
19,8,20,0.272208
19,8,21,0.226588
19,8,22,0.18088
19,8,23,0.135097
19,9,0,0.734219
19,9,1,0.769849
19,9,2,0.800984
19,9,3,0.825207
19,9,4,1
19,9,5,0.84073
19,9,6,0.829016
19,9,7,0.806579
19,9,8,0.776626
19,9,9,0.741761
19,9,10,0.703711
19,9,11,0.663556
19,9,12,0.621967
19,9,13,0.579367
19,9,14,0.536036
19,9,15,0.492161
19,9,16,0.447871
19,9,17,0.403259
19,9,18,0.358392
19,9,19,0.31332
19,9,20,0.26808
19,9,21,0.222703
19,9,22,0.17721
19,9,23,0.13162
19,10,0,0.721177
19,10,1,0.754904
19,10,2,0.783876
19,10,3,0.805951
19,10,4,1
19,10,5,0.819808
19,10,6,0.809375
19,10,7,0.789016
19,10,8,0.761257
19,10,9,0.728357
19,10,10,0.691959
19,10,11,0.653162
19,10,12,0.612687
19,10,13,0.571008
19,10,14,0.528444
19,10,15,0.485216
19,10,16,0.441476
19,10,17,0.397337
19,10,18,0.352881
19,10,19,0.308167
19,10,20,0.263244
19,10,21,0.218147
19,10,22,0.172905
19,10,23,0.127541
19,11,0,0.706877
19,11,1,0.73875
19,11,2,0.765716
19,11,3,0.78591
19,11,4,0.797299
19,11,5,0.798385
19,11,6,0.789009
19,11,7,0.770449
19,11,8,0.744701
19,11,9,0.713697
19,11,10,0.678957
19,11,11,0.641564
19,11,12,0.602268
19,11,13,0.561578
19,11,14,0.51985
19,11,15,0.477332
19,11,16,0.434201
19,11,17,0.390589
19,11,18,0.346591
19,11,19,0.302281
19,11,20,0.257714
19,11,21,0.212934
19,11,22,0.167975
19,11,23,0.122866
19,12,0,0.691491
19,12,1,0.721598
19,12,2,0.746731
19,12,3,0.765286
19,12,4,0.775625
19,12,5,0.776606
19,12,6,0.768109
19,12,7,0.751103
19,12,8,0.727174
19,12,9,0.697964
19,12,10,0.664851
19,12,11,0.628877
19,12,12,0.590797
19,12,13,0.551146
19,12,14,0.510306
19,12,15,0.468551
19,12,16,0.42608
19,12,17,0.383042
19,12,18,0.339546
19,12,19,0.295679
19,12,20,0.251505
19,12,21,0.207076
19,12,22,0.162431
19,12,23,0.117605
19,13,0,0.675176
19,13,1,0.70362
19,13,2,0.727092
19,13,3,0.744219
19,13,4,0.753673
19,13,5,0.754566
19,13,6,0.746807
19,13,7,0.731145
19,13,8,0.708852
19,13,9,0.681317
19,13,10,0.649774
19,13,11,0.615207
19,13,12,0.57836
19,13,13,0.539779
19,13,14,0.499867
19,13,15,0.458916
19,13,16,0.417147
19,13,17,0.374723
19,13,18,0.331769
19,13,19,0.288381
19,13,20,0.244634
19,13,21,0.200586
19,13,22,0.156285
19,13,23,0.111769
19,14,0,0.658063
19,14,1,0.684959
19,14,2,0.706932
19,14,3,0.72281
19,14,4,0.731509
19,14,5,0.732328
19,14,6,0.725197
19,14,7,0.710702
19,14,8,0.689876
19,14,9,0.663891
19,14,10,0.633846
19,14,11,0.600656
19,14,12,0.56504
19,14,13,0.527545
19,14,14,0.488587
19,14,15,0.448473
19,14,16,0.40744
19,14,17,0.365665
19,14,18,0.323286
19,14,19,0.280409
19,14,20,0.237119
19,14,21,0.193481
19,14,22,0.14955
19,14,23,0.105369
19,15,0,0.640267
19,15,1,0.665728
19,15,2,0.686351
19,15,3,0.701133
19,15,4,1
19,15,5,0.709939
19,15,6,0.703346
19,15,7,0.689871
19,15,8,0.670357
19,15,9,0.645802
19,15,10,0.617174
19,15,11,0.585316
19,15,12,0.550915
19,15,13,0.51451
19,15,14,0.476521
19,15,15,0.437267
19,15,16,0.396995
19,15,17,0.355897
19,15,18,0.314121
19,15,19,0.271784
19,15,20,0.228978
19,15,21,0.185777
19,15,22,0.14224
19,15,23,0.0984172
19,16,0,0.621884
19,16,1,0.64602
19,16,2,0.665426
19,16,3,0.679243
19,16,4,1
19,16,5,0.687431
19,16,6,0.681303
19,16,7,0.668723
19,16,8,0.650388
19,16,9,0.627146
19,16,10,0.599851
19,16,11,0.569272
19,16,12,0.536059
19,16,13,0.500736
19,16,14,0.463721
19,16,15,0.425341
19,16,16,0.385851
19,16,17,0.345453
19,16,18,0.304304
19,16,19,0.26253
19,16,20,0.220231
19,16,21,0.177489
19,16,22,0.13437
19,16,23,0.090926
19,17,0,0.602995
19,17,1,0.62591
19,17,2,0.644218
19,17,3,0.657179
19,17,4,1
19,17,5,0.664828
19,17,6,0.659106
19,17,7,0.647317
19,17,8,0.630042
19,17,9,0.608004
19,17,10,0.581956
19,17,11,0.552599
19,17,12,0.520539
19,17,13,0.486283
19,17,14,0.45024
19,17,15,0.41274
19,17,16,0.374045
19,17,17,0.334363
19,17,18,0.29386
19,17,19,0.252669
19,17,20,0.210899
19,17,21,0.168637
19,17,22,0.125954
19,17,23,0.0829087
19,18,0,0.58367
19,18,1,0.605461
19,18,2,0.622775
19,18,3,0.634974
19,18,4,1
19,18,5,0.642148
19,18,6,0.636783
19,18,7,0.625697
19,18,8,0.609376
19,18,9,0.588443
19,18,10,0.563562
19,18,11,0.535365
19,18,12,0.504419
19,18,13,0.471206
19,18,14,0.436126
19,18,15,0.399507
19,18,16,0.361613
19,18,17,0.322659
19,18,18,0.282816
19,18,19,0.242226
19,18,20,0.201002
19,18,21,0.159237
19,18,22,0.117008
19,18,23,0.074379
19,19,0,0.563966
19,19,1,0.584722
19,19,2,0.601135
19,19,3,0.612652
19,19,4,1
19,19,5,0.619405
19,19,6,0.614356
19,19,7,0.603897
19,19,8,0.58844
19,19,9,0.568522
19,19,10,0.544727
19,19,11,0.517631
19,19,12,0.487755
19,19,13,0.455557
19,19,14,0.421426
19,19,15,0.385682
19,19,16,0.348592
19,19,17,0.310373
19,19,18,0.271202
19,19,19,0.231224
19,19,20,0.19056
19,19,21,0.149308
19,19,22,0.107549
19,19,23,0.0653508
19,20,0,0.543933
19,20,1,0.563735
19,20,2,0.579328
19,20,3,0.590231
19,20,4,1
19,20,5,1
19,20,6,1
19,20,7,1
19,20,8,1
19,20,9,1
19,20,10,1
19,20,11,1
19,20,12,1
19,20,13,1
19,20,14,1
19,20,15,1
19,20,16,1
19,20,17,1
19,20,18,1
19,20,19,1
19,20,20,1
19,20,21,1
19,20,22,1
19,20,23,1
19,21,0,0.523612
19,21,1,0.542533
19,21,2,0.557379
19,21,3,0.567728
19,21,4,1
19,21,5,1
19,21,6,1
19,21,7,1
19,21,8,1
19,21,9,1
19,21,10,1
19,21,11,1
19,21,12,1
19,21,13,1
19,21,14,1
19,21,15,1
19,21,16,1
19,21,17,1
19,21,18,1
19,21,19,1
19,21,20,1
19,21,21,1
19,21,22,1
19,21,23,1
19,22,0,0.503038
19,22,1,0.521146
19,22,2,0.535307
19,22,3,0.545154
19,22,4,1
19,22,5,1
19,22,6,1
19,22,7,1
19,22,8,1
19,22,9,1
19,22,10,1
19,22,11,1
19,22,12,1
19,22,13,1
19,22,14,1
19,22,15,1
19,22,16,1
19,22,17,1
19,22,18,1
19,22,19,1
19,22,20,1
19,22,21,1
19,22,22,1
19,22,23,1
19,23,0,1
19,23,1,1
19,23,2,1
19,23,3,1
19,23,4,1
19,23,5,1
19,23,6,1
19,23,7,1
19,23,8,1
19,23,9,1
19,23,10,1
19,23,11,1
19,23,12,1
19,23,13,1
19,23,14,1
19,23,15,1
19,23,16,1
19,23,17,1
19,23,18,1
19,23,19,1
19,23,20,1
19,23,21,1
19,23,22,1
19,23,23,1
20,0,0,1
20,0,1,1
20,0,2,1
20,0,3,1
20,0,4,1
20,0,5,1
20,0,6,1
20,0,7,1
20,0,8,1
20,0,9,1
20,0,10,1
20,0,11,1
20,0,12,1
20,0,13,1
20,0,14,1
20,0,15,1
20,0,16,1
20,0,17,1
20,0,18,1
20,0,19,1
20,0,20,1
20,0,21,1
20,0,22,1
20,0,23,1
20,1,0,0.776753
20,1,1,0.820642
20,1,2,0.862861
20,1,3,0.901245
20,1,4,1
20,1,5,1
20,1,6,1
20,1,7,1
20,1,8,1
20,1,9,1
20,1,10,1
20,1,11,1
20,1,12,1
20,1,13,1
20,1,14,1
20,1,15,1
20,1,16,1
20,1,17,1
20,1,18,1
20,1,19,1
20,1,20,1
20,1,21,1
20,1,22,1
20,1,23,1
20,2,0,0.780167
20,2,1,0.82491
20,2,2,0.868493
20,2,3,0.909228
20,2,4,1
20,2,5,1
20,2,6,1
20,2,7,1
20,2,8,1
20,2,9,1
20,2,10,1
20,2,11,1
20,2,12,1
20,2,13,1
20,2,14,1
20,2,15,1
20,2,16,1
20,2,17,1
20,2,18,1
20,2,19,1
20,2,20,1
20,2,21,1
20,2,22,1
20,2,23,1
20,3,0,0.781161
20,3,1,0.82616
20,3,2,0.870161
20,3,3,0.911663
20,3,4,1
20,3,5,1
20,3,6,1
20,3,7,1
20,3,8,1
20,3,9,1
20,3,10,1
20,3,11,1
20,3,12,1
20,3,13,1
20,3,14,1
20,3,15,1
20,3,16,1
20,3,17,1
20,3,18,1
20,3,19,1
20,3,20,1
20,3,21,1
20,3,22,1
20,3,23,1
20,4,0,0.779702
20,4,1,0.824327
20,4,2,0.867717
20,4,3,0.908107
20,4,4,1
20,4,5,1
20,4,6,1
20,4,7,1
20,4,8,1
20,4,9,1
20,4,10,1
20,4,11,1
20,4,12,1
20,4,13,1
20,4,14,1
20,4,15,1
20,4,16,1
20,4,17,1
20,4,18,1
20,4,19,1
20,4,20,1
20,4,21,1
20,4,22,1
20,4,23,1
20,5,0,0.775837
20,5,1,0.819504
20,5,2,0.861376
20,5,3,0.899193
20,5,4,1
20,5,5,1
20,5,6,1
20,5,7,1
20,5,8,1
20,5,9,1
20,5,10,1
20,5,11,1
20,5,12,1
20,5,13,1
20,5,14,1
20,5,15,1
20,5,16,1
20,5,17,1
20,5,18,1
20,5,19,1
20,5,20,1
20,5,21,1
20,5,22,1
20,5,23,1
20,6,0,0.769688
20,6,1,0.811921
20,6,2,0.851638
20,6,3,0.886172
20,6,4,1
20,6,5,0.911848
20,6,6,0.892114
20,6,7,0.859231
20,6,8,0.820278
20,6,9,0.778434
20,6,10,0.735064
20,6,11,0.69081
20,6,12,0.646004
20,6,13,0.600831
20,6,14,0.555403
20,6,15,0.509791
20,6,16,0.464043
20,6,17,0.418189
20,6,18,0.372254
20,6,19,0.326254
20,6,20,0.280201
20,6,21,0.234105
20,6,22,0.187973
20,6,23,0.141812
20,7,0,0.761431
20,7,1,0.801896
20,7,2,0.839118
20,7,3,0.870276
20,7,4,1
20,7,5,0.8921
20,7,6,0.875457
20,7,7,0.846093
20,7,8,0.809812
20,7,9,0.769863
20,7,10,0.727855
20,7,11,0.684611
20,7,12,0.640577
20,7,13,0.59601
20,7,14,0.55107
20,7,15,0.505858
20,7,16,0.460443
20,7,17,0.414871
20,7,18,0.369178
20,7,19,0.323387
20,7,20,0.277517
20,7,21,0.231582
20,7,22,0.185593
20,7,23,0.139559
20,8,0,0.751276
20,8,1,0.789777
20,8,2,0.824411
20,8,3,0.85243
20,8,4,1
20,8,5,0.871194
20,8,6,0.856963
20,8,7,0.830778
20,8,8,0.797219
20,8,9,0.759351
20,8,10,0.718911
20,8,11,0.676861
20,8,12,0.633758
20,8,13,0.589932
20,8,14,0.545592
20,8,15,0.500876
20,8,16,0.455876
20,8,17,0.410658
20,8,18,0.365268
20,8,19,0.31974
20,8,20,0.2741
20,8,21,0.228368
20,8,22,0.18256
20,8,23,0.136688
20,9,0,0.739444
20,9,1,0.775903
20,9,2,0.808018
20,9,3,0.833259
20,9,4,1
20,9,5,0.849612
20,9,6,0.837257
20,9,7,0.813824
20,9,8,0.78287
20,9,9,0.747142
20,9,10,0.708389
20,9,11,0.667669
20,9,12,0.625622
20,9,13,0.582649
20,9,14,0.53901
20,9,15,0.494876
20,9,16,0.450368
20,9,17,0.405568
20,9,18,0.360539
20,9,19,0.315325
20,9,20,0.269961
20,9,21,0.224474
20,9,22,0.178883
20,9,23,0.133205
20,10,0,0.726154
20,10,1,0.760581
20,10,2,0.790335
20,10,3,0.813172
20,10,4,1
20,10,5,0.827608
20,10,6,0.816731
20,10,7,0.795638
20,10,8,0.767088
20,10,9,0.733467
20,10,10,0.696456
20,10,11,0.65715
20,10,12,0.616254
20,10,13,0.574225
20,10,14,0.53137
20,10,15,0.487894
20,10,16,0.443944
20,10,17,0.399624
20,10,18,0.355009
20,10,19,0.310158
20,10,20,0.265113
20,10,21,0.219908
20,10,22,0.17457
20,10,23,0.129118
20,11,0,0.711606
20,11,1,0.744068
20,11,2,0.771661
20,11,3,0.792433
20,11,4,0.804201
20,11,5,0.805325
20,11,6,0.795631
20,11,7,0.77652
20,11,8,0.750145
20,11,9,0.718541
20,11,10,0.683269
20,11,11,0.645422
20,11,12,0.60574
20,11,13,0.564726
20,11,14,0.522723
20,11,15,0.479969
20,11,16,0.436637
20,11,17,0.39285
20,11,18,0.348699
20,11,19,0.304255
20,11,20,0.259569
20,11,21,0.214683
20,11,22,0.16963
20,11,23,0.124435
20,12,0,0.695981
20,12,1,0.726582
20,12,2,0.75222
20,12,3,0.77122
20,12,4,0.78184
20,12,5,0.782849
20,12,6,0.774117
20,12,7,0.756691
20,12,8,0.732262
20,12,9,0.702552
20,12,10,0.668979
20,12,11,0.632601
20,12,12,0.594171
20,12,13,0.55422
20,12,14,0.513122
20,12,15,0.471145
20,12,16,0.428481
20,12,17,0.385274
20,12,18,0.341632
20,12,19,0.297634
20,12,20,0.253345
20,12,21,0.208812
20,12,22,0.164075
20,12,23,0.119165
20,13,0,0.679437
20,13,1,0.708297
20,13,2,0.732179
20,13,3,0.749653
20,13,4,0.75932
20,13,5,0.760234
20,13,6,0.752298
20,13,7,0.736309
20,13,8,0.713614
20,13,9,0.685662
20,13,10,0.653723
20,13,11,0.618798
20,13,12,0.581634
20,13,13,0.542777
20,13,14,0.502624
20,13,15,0.461464
20,13,16,0.419511
20,13,17,0.376926
20,13,18,0.33383
20,13,19,0.290316
20,13,20,0.246457
20,13,21,0.202308
20,13,22,0.157917
20,13,23,0.113319
20,14,0,0.662109
20,14,1,0.689354
20,14,2,0.711663
20,14,3,0.727817
20,14,4,0.736681
20,14,5,0.737516
20,14,6,0.730247
20,14,7,0.715495
20,14,8,0.694342
20,14,9,0.668008
20,14,10,0.637622
20,14,11,0.604114
20,14,12,0.568213
20,14,13,0.530465
20,14,14,0.491283
20,14,15,0.450972
20,14,16,0.409765
20,14,17,0.367836
20,14,18,0.325321
20,14,19,0.282322
20,14,20,0.238923
20,14,21,0.195188
20,14,22,0.151169
20,14,23,0.106908
20,15,0,0.64411
20,15,1,0.669867
20,15,2,0.690766
20,15,3,0.705771
20,15,4,1
20,15,5,0.71472
20,15,6,0.708018
20,15,7,0.694337
20,15,8,0.674556
20,15,9,0.649706
20,15,10,0.620783
20,15,11,0.588646
20,15,12,0.553987
20,15,13,0.517351
20,15,14,0.479154
20,15,15,0.439716
20,15,16,0.39928
20,15,17,0.358036
20,15,18,0.316129
20,15,19,0.273675
20,15,20,0.230763
20,15,21,0.187467
20,15,22,0.143845
20,15,23,0.0999438
20,16,0,0.625538
20,16,1,0.649926
20,16,2,0.669562
20,16,3,0.683559
20,16,4,1
20,16,5,0.691862
20,16,6,0.685647
20,16,7,0.672901
20,16,8,0.654344
20,16,9,0.630853
20,16,10,0.603302
20,16,11,0.572476
20,16,12,0.539032
20,16,13,0.503498
20,16,14,0.466292
20,16,15,0.427739
20,16,16,0.388095
20,16,17,0.347557
20,16,18,0.306283
20,16,19,0.264397
20,16,20,0.221997
20,16,21,0.179163
20,16,22,0.13596
20,16,23,0.09244
20,17,0,0.606474
20,17,1,0.629605
20,17,2,0.648105
20,17,3,0.661214
20,17,4,1
20,17,5,0.668956
20,17,6,0.663164
20,17,7,0.651238
20,17,8,0.633778
20,17,9,0.611528
20,17,10,0.585259
20,17,11,0.555683
20,17,12,0.523416
20,17,13,0.488967
20,17,14,0.452747
20,17,15,0.415087
20,17,16,0.376246
20,17,17,0.336432
20,17,18,0.29581
20,17,19,0.254512
20,17,20,0.212644
20,17,21,0.170293
20,17,22,0.127529
20,17,23,0.0844094
20,18,0,0.586986
20,18,1,0.608962
20,18,2,0.626438
20,18,3,0.638761
20,18,4,1
20,18,5,0.646012
20,18,6,0.640589
20,18,7,0.629389
20,18,8,0.612912
20,18,9,0.591798
20,18,10,0.566724
20,18,11,0.538334
20,18,12,0.507202
20,18,13,0.473813
20,18,14,0.43857
20,18,15,0.401802
20,18,16,0.363771
20,18,17,0.324692
20,18,18,0.284736
20,18,19,0.244043
20,18,20,0.202725
20,18,21,0.160874
20,18,22,0.118567
20,18,23,0.0758658
20,19,0,0.567131
20,19,1,0.588047
20,19,2,0.604598
20,19,3,0.616218
20,19,4,1
20,19,5,0.623035
20,19,6,0.617938
20,19,7,0.607384
20,19,8,0.591795
20,19,9,0.571721
20,19,10,0.547758
20,19,11,0.52049
20,19,12,0.490446
20,19,13,0.458089
20,19,14,0.423807
20,19,15,0.387925
20,19,16,0.350707
20,19,17,0.31237
20,19,18,0.273091
20,19,19,0.233015
20,19,20,0.192261
20,19,21,0.150926
20,19,22,0.109091
20,19,23,0.0668233
20,20,0,0.546958
20,20,1,0.566898
20,20,2,0.58261
20,20,3,0.593601
20,20,4,1
20,20,5,1
20,20,6,1
20,20,7,1
20,20,8,1
20,20,9,1
